candidate_id,race_id,district_id,year,state,district,candidate_name,party,candidate_votes,total_votes,FEC_candidate_id,CAND_ICI,TTL_DISB
2020_H8PA18199,PA_14_2020,PA_14,2020,PENNSYLVANIA,14,GUY RESCHENTHALER,Republican,241688,373583,H8PA18199,I,1594661.35
2010_H0PA15093,PA_15_2010,PA_15,2010,PENNSYLVANIA,15,JAKE TOWNE,Other,15248,204548,H0PA15093,C,58083.48
2010_H4PA15087,PA_15_2010,PA_15,2010,PENNSYLVANIA,15,CHARLES W DENT,Republican,109534,204548,H4PA15087,I,2553936.42
2010_H0PA15101,PA_15_2010,PA_15,2010,PENNSYLVANIA,15,JOHN B CALLAHAN,Democrat,79766,204548,H0PA15101,C,1970811.23
2012_H2PA15099,PA_15_2012,PA_15,2012,PENNSYLVANIA,15,RICK DAUGHERTY,Democrat,128764,297724,H2PA15099,C,45430.76
2012_H4PA15087,PA_15_2012,PA_15,2012,PENNSYLVANIA,15,CHARLES W DENT,Republican,168960,297724,H4PA15087,I,1511724.42
2014_H4PA15087,PA_15_2014,PA_15,2014,PENNSYLVANIA,15,CHARLES W DENT,Republican,128285,128285,H4PA15087,I,1059972.56
2016_H2PA15099,PA_15_2016,PA_15,2016,PENNSYLVANIA,15,RICK DAUGHERTY,Democrat,124129,326474,H2PA15099,C,21559.94
2016_H4PA15087,PA_15_2016,PA_15,2016,PENNSYLVANIA,15,CHARLES W DENT,Republican,190618,326474,H4PA15087,I,1754284.94
GEN_001279,PA_15_2016,PA_15,2016,PENNSYLVANIA,15,PAUL RIZZO,Other,11727,326474,,,
2018_H8PA09065,PA_15_2018,PA_15,2018,PENNSYLVANIA,15,SUSAN BOSER,Democrat,78327,243572,H8PA09065,O,145888.87
2018_H8PA05071,PA_15_2018,PA_15,2018,PENNSYLVANIA,15,GLENN WILLIAM THOMPSON JR,Republican,165245,243572,H8PA05071,I,1442650.03
2020_H8PA05071,PA_15_2020,PA_15,2020,PENNSYLVANIA,15,GLENN W THOMPSON JR,Republican,255058,347214,H8PA05071,I,1866009.26
GEN_001892,PA_15_2020,PA_15,2020,PENNSYLVANIA,15,ROBERT M WILLIAMS,Democrat,92156,347214,,,
2010_H4PA16051,PA_16_2010,PA_16,2010,PENNSYLVANIA,16,LOIS HERR,Democrat,70994,205107,H4PA16051,C,373301.17
2010_H6PA16197,PA_16_2010,PA_16,2010,PENNSYLVANIA,16,JOSEPH R PITTS,Republican,134113,205107,H6PA16197,I,828984.36
2012_H6PA16197,PA_16_2012,PA_16,2012,PENNSYLVANIA,16,JOSEPH R PITTS,Republican,156192,284781,H6PA16197,I,1208910.52
2012_H6PA16288,PA_16_2012,PA_16,2012,PENNSYLVANIA,16,JOHN A MURPHY,Other,12250,284781,H6PA16288,C,14290.94
2012_H2PA16063,PA_16_2012,PA_16,2012,PENNSYLVANIA,16,ARYANNA C STRADER,Democrat,111185,284781,H2PA16063,C,85079.49
GEN_000622,PA_16_2012,PA_16,2012,PENNSYLVANIA,16,JAMES F BEDNARSKI,Other,5154,284781,,,
2014_H6PA16197,PA_16_2014,PA_16,2014,PENNSYLVANIA,16,JOSEPH R PITTS,Republican,101722,176235,H6PA16197,I,1314731.6
2014_H4PA16085,PA_16_2014,PA_16,2014,PENNSYLVANIA,16,TOM HOUGHTON,Democrat,74513,176235,H4PA16085,C,152536.68
GEN_001280,PA_16_2016,PA_16,2016,PENNSYLVANIA,16,SHAWN PATRICK HOUSE,Other,10518,313773,,,
2016_H6PA16296,PA_16_2016,PA_16,2016,PENNSYLVANIA,16,CHRISTINA HARTMAN,Democrat,134586,313773,H6PA16296,O,1148979.24
2016_H6PA16320,PA_16_2016,PA_16,2016,PENNSYLVANIA,16,LLOYD K SMUCKER,Republican,168669,313773,H6PA16320,O,1694547.87
2018_H4PA21069,PA_16_2018,PA_16,2018,PENNSYLVANIA,16,RONALD A DINICOLA,Democrat,124109,262396,H4PA21069,C,1755514.26
2018_H8PA16094,PA_16_2018,PA_16,2018,PENNSYLVANIA,16,EBERT G BILL BEEMAN,Other,2939,262396,H8PA16094,C,28930.0
2018_H0PA03271,PA_16_2018,PA_16,2018,PENNSYLVANIA,16,GEORGE J KELLY JR,Republican,135348,262396,H0PA03271,I,3294021.2
2020_H0PA03271,PA_16_2020,PA_16,2020,PENNSYLVANIA,16,GEORGE J KELLY JR,Republican,210088,354050,H0PA03271,I,1380453.45
2020_H0PA16034,PA_16_2020,PA_16,2020,PENNSYLVANIA,16,KRISTY MARIE GNIBUS,Democrat,143962,354050,H0PA16034,C,588883.83
2010_H0PA17065,PA_17_2010,PA_17,2010,PENNSYLVANIA,17,DAVE ARGALL,Republican,95000,213486,H0PA17065,C,374726.33
2010_H2PA06080,PA_17_2010,PA_17,2010,PENNSYLVANIA,17,TIM HOLDEN,Democrat,118486,213486,H2PA06080,I,1864924.16
2012_H2PA17079,PA_17_2012,PA_17,2012,PENNSYLVANIA,17,MATTHEW A CARTWRIGHT,Democrat,161393,267601,H2PA17079,C,1325713.21
2012_H2PA17087,PA_17_2012,PA_17,2012,PENNSYLVANIA,17,LAUREEN A CUMMINGS,Republican,106208,267601,H2PA17087,C,27107.34
2014_H2PA17079,PA_17_2014,PA_17,2014,PENNSYLVANIA,17,MATT CARTWRIGHT,Democrat,93680,165051,H2PA17079,I,878615.85
2014_H4PA17125,PA_17_2014,PA_17,2014,PENNSYLVANIA,17,DAVID J MOYLAN,Republican,71371,165051,H4PA17125,C,93599.61
2016_H4PA17141,PA_17_2016,PA_17,2016,PENNSYLVANIA,17,MATT CONNOLLY,Republican,135430,293164,H4PA17141,C,31056.78
2016_H2PA17079,PA_17_2016,PA_17,2016,PENNSYLVANIA,17,MATT CARTWRIGHT,Democrat,157734,293164,H2PA17079,I,861672.0
2018_H8PA18181,PA_17_2018,PA_17,2018,PENNSYLVANIA,17,CONOR JAMES LAMB,Democrat,183162,325579,H8PA18181,I,8898568.71
2018_H0PA04220,PA_17_2018,PA_17,2018,PENNSYLVANIA,17,KEITH ROTHFUS,Republican,142417,325579,H0PA04220,I,3775394.78
2020_H8PA18181,PA_17_2020,PA_17,2020,PENNSYLVANIA,17,CONOR J LAMB,Democrat,222253,434537,H8PA18181,I,3528796.6
2020_H0PA17115,PA_17_2020,PA_17,2020,PENNSYLVANIA,17,RICHARD SEAN PARNELL,Republican,212284,434537,H0PA17115,C,3788168.77
2010_H2PA18143,PA_18_2010,PA_18,2010,PENNSYLVANIA,18,TIM MURPHY,Republican,161888,240446,H2PA18143,I,1493261.89
2010_H0PA18055,PA_18_2010,PA_18,2010,PENNSYLVANIA,18,DAN CONNOLLY,Democrat,78558,240446,H0PA18055,C,249231.21
2012_H2PA18143,PA_18_2012,PA_18,2012,PENNSYLVANIA,18,TIM MURPHY,Republican,216727,338873,H2PA18143,I,2649101.97
GEN_000623,PA_18_2012,PA_18,2012,PENNSYLVANIA,18,LARRY MAGGI,Democrat,122146,338873,,,
2014_H2PA18143,PA_18_2014,PA_18,2014,PENNSYLVANIA,18,TIM MURPHY,Republican,166076,166076,H2PA18143,I,1156372.43
2016_H2PA18143,PA_18_2016,PA_18,2016,PENNSYLVANIA,18,TIM MURPHY,Republican,293684,293684,H2PA18143,I,1129959.96
2018_H4PA18131,PA_18_2018,PA_18,2018,PENNSYLVANIA,18,MICHAEL F DOYLE JR,Democrat,231472,231472,H4PA18131,I,862104.83
2020_H4PA18131,PA_18_2020,PA_18,2020,PENNSYLVANIA,18,MICHAEL F DOYLE JR,Democrat,266084,384247,H4PA18131,I,1003462.76
2020_H0PA18113,PA_18_2020,PA_18,2020,PENNSYLVANIA,18,LUKE EDISON NEGRON,Republican,118163,384247,H0PA18113,C,58837.12
2010_H0PA19053,PA_19_2010,PA_19,2010,PENNSYLVANIA,19,RODD RUSSELL PLATTS,Republican,165219,229756,H0PA19053,I,250797.07
2010_H0PA19152,PA_19_2010,PA_19,2010,PENNSYLVANIA,19,JOSHUA A MONIGHAN,Other,10988,229756,H0PA19152,C,3650.0
2010_H0PA19137,PA_19_2010,PA_19,2010,PENNSYLVANIA,19,RYAN S SANDERS,Democrat,53549,229756,H0PA19137,C,28498.37
2010_H8PA01153,PA_1_2010,PA_1,2010,PENNSYLVANIA,1,ROBERT A BRADY,Democrat,149944,149944,H8PA01153,I,747603.46
2012_H8PA01153,PA_1_2012,PA_1,2012,PENNSYLVANIA,1,ROBERT A BRADY,Democrat,235394,277102,H8PA01153,I,870046.05
2012_H8PA01187,PA_1_2012,PA_1,2012,PENNSYLVANIA,1,JOHN FEATHERMAN,Republican,41708,277102,H8PA01187,C,8932.0
2014_H4PA01103,PA_1_2014,PA_1,2014,PENNSYLVANIA,1,MEGAN RATH,Republican,27193,158441,H4PA01103,C,42004.96
2014_H8PA01153,PA_1_2014,PA_1,2014,PENNSYLVANIA,1,ROBERT A BRADY,Democrat,131248,158441,H8PA01153,I,750831.02
2016_H8PA01153,PA_1_2016,PA_1,2016,PENNSYLVANIA,1,ROBERT A BRADY,Democrat,245791,299010,H8PA01153,I,722505.14
GEN_001278,PA_1_2016,PA_1,2016,PENNSYLVANIA,1,DEBORAH WILLIAMS,Republican,53219,299010,,,
2018_H8PA08174,PA_1_2018,PA_1,2018,PENNSYLVANIA,1,HENRY SCOTT WALLACE,Democrat,160745,329798,H8PA08174,O,13544540.43
2018_H6PA08277,PA_1_2018,PA_1,2018,PENNSYLVANIA,1,BRIAN K FITZPATRICK,Republican,169053,329798,H6PA08277,I,3474194.32
2020_H0PA01325,PA_1_2020,PA_1,2020,PENNSYLVANIA,1,CHRISTINA FINELLO,Democrat,191875,441679,H0PA01325,C,2370813.92
2020_H6PA08277,PA_1_2020,PA_1,2020,PENNSYLVANIA,1,BRIAN K FITZPATRICK,Republican,249804,441679,H6PA08277,I,4309027.55
2010_H2PA02055,PA_2_2010,PA_2,2010,PENNSYLVANIA,2,CHAKA FATTAH,Democrat,182800,204707,H2PA02055,I,483673.71
2010_H0PA02075,PA_2_2010,PA_2,2010,PENNSYLVANIA,2,RICK HELLBERG,Republican,21907,204707,H0PA02075,C,15099.0
2012_H2PA02139,PA_2_2012,PA_2,2012,PENNSYLVANIA,2,ROBERT ALLEN MANSFIELD JR,Republican,33381,356386,H2PA02139,C,11274.15
GEN_000624,PA_2_2012,PA_2,2012,PENNSYLVANIA,2,JAMES FOSTER,Other,4829,356386,,,
2012_H2PA02055,PA_2_2012,PA_2,2012,PENNSYLVANIA,2,CHAKA FATTAH,Democrat,318176,356386,H2PA02055,I,525952.05
GEN_000917,PA_2_2014,PA_2,2014,PENNSYLVANIA,2,ARMOND JAMES,Republican,25397,206538,,,
2014_H2PA02055,PA_2_2014,PA_2,2014,PENNSYLVANIA,2,CHAKA FATTAH,Democrat,181141,206538,H2PA02055,I,524979.4
2016_H6PA02171,PA_2_2016,PA_2,2016,PENNSYLVANIA,2,DWIGHT EVANS,Democrat,322514,357645,H6PA02171,C,1498444.63
GEN_001281,PA_2_2016,PA_2,2016,PENNSYLVANIA,2,JAMES A JONES,Republican,35131,357645,,,
2018_H4PA13199,PA_2_2018,PA_2,2018,PENNSYLVANIA,2,BRENDAN F BOYLE,Democrat,159600,201982,H4PA13199,I,967574.51
GEN_001571,PA_2_2018,PA_2,2018,PENNSYLVANIA,2,DAVID TORRES,Republican,42382,201982,,,
GEN_001893,PA_2_2020,PA_2,2020,PENNSYLVANIA,2,DAVID TORRES,Republican,75022,273162,,,
2020_H4PA13199,PA_2_2020,PA_2,2020,PENNSYLVANIA,2,BRENDAN F BOYLE,Democrat,198140,273162,H4PA13199,I,760250.39
2010_H8PA03084,PA_3_2010,PA_3,2010,PENNSYLVANIA,3,KATHLEEN A DAHLKEMPER,Democrat,88924,200833,H8PA03084,I,2024801.36
GEN_000277,PA_3_2010,PA_3,2010,PENNSYLVANIA,3,MIKE KELLY,Republican,111909,200833,,,
2012_H4PA03075,PA_3_2012,PA_3,2012,PENNSYLVANIA,3,STEVEN PORTER,Other,12755,302514,H4PA03075,C,6032.0
2012_H2PA03111,PA_3_2012,PA_3,2012,PENNSYLVANIA,3,MISSA EATON,Democrat,123933,302514,H2PA03111,C,243534.68
GEN_000625,PA_3_2012,PA_3,2012,PENNSYLVANIA,3,MIKE KELLY,Republican,165826,302514,,,
2014_H4PA03109,PA_3_2014,PA_3,2014,PENNSYLVANIA,3,DAN LAVALLEE,Democrat,73931,187790,H4PA03109,C,407605.25
GEN_000918,PA_3_2014,PA_3,2014,PENNSYLVANIA,3,MIKE KELLY,Republican,113859,187790,,,
GEN_001282,PA_3_2016,PA_3,2016,PENNSYLVANIA,3,MIKE KELLY,Republican,244893,244893,,,
2018_H6PA01165,PA_3_2018,PA_3,2018,PENNSYLVANIA,3,BRYAN E LEIB,Republican,20387,307997,H6PA01165,C,11021.05
2018_H6PA02171,PA_3_2018,PA_3,2018,PENNSYLVANIA,3,DWIGHT EVANS,Democrat,287610,307997,H6PA02171,I,1139134.89
2020_H6PA02171,PA_3_2020,PA_3,2020,PENNSYLVANIA,3,DWIGHT EVANS,Democrat,341708,375379,H6PA02171,I,786062.98
GEN_001894,PA_3_2020,PA_3,2020,PENNSYLVANIA,3,MICHAEL HARVEY,Republican,33671,375379,,,
2010_H0PA04220,PA_4_2010,PA_4,2010,PENNSYLVANIA,4,KEITH ROTHFUS,Republican,116958,237785,H0PA04220,C,1270777.98
2010_H6PA04110,PA_4_2010,PA_4,2010,PENNSYLVANIA,4,JASON ALTMIRE,Democrat,120827,237785,H6PA04110,I,2507512.8
GEN_000626,PA_4_2012,PA_4,2012,PENNSYLVANIA,4,WAYNE W WOLFF,Other,11524,303980,,,
2012_H2PA19109,PA_4_2012,PA_4,2012,PENNSYLVANIA,4,MICHAEL BRYANT KOFFENBERGER,Other,6210,303980,H2PA19109,O,4254.0
2012_H2PA04135,PA_4_2012,PA_4,2012,PENNSYLVANIA,4,SCOTT PERRY,Republican,181603,303980,H2PA04135,C,529610.17
2012_H2PA04143,PA_4_2012,PA_4,2012,PENNSYLVANIA,4,HARRY PERKINSON,Democrat,104643,303980,H2PA04143,C,88971.09
2014_H4PA00048,PA_4_2014,PA_4,2014,PENNSYLVANIA,4,LINDA DELIAH THOMPSON,Democrat,50250,197340,H4PA00048,C,8787.0
2014_H2PA04135,PA_4_2014,PA_4,2014,PENNSYLVANIA,4,SCOTT PERRY,Republican,147090,197340,H2PA04135,I,486890.64
2016_H2PA04135,PA_4_2016,PA_4,2016,PENNSYLVANIA,4,SCOTT PERRY,Republican,220628,334000,H2PA04135,I,612699.19
GEN_001283,PA_4_2016,PA_4,2016,PENNSYLVANIA,4,JOSHUA BURKHOLDER,Democrat,113372,334000,,,
2018_H8PA04116,PA_4_2018,PA_4,2018,PENNSYLVANIA,4,MADELEINE DEAN CUNNANE,Democrat,211524,332991,H8PA04116,C,1287743.33
2018_H8PA15286,PA_4_2018,PA_4,2018,PENNSYLVANIA,4,DANIEL DAVID,Republican,121467,332991,H8PA15286,O,508247.93
2020_H0PA04279,PA_4_2020,PA_4,2020,PENNSYLVANIA,4,KATHY BARNETTE,Republican,179926,444563,H0PA04279,C,918151.56
2020_H8PA04116,PA_4_2020,PA_4,2020,PENNSYLVANIA,4,MADELEINE DEAN CUNNANE,Democrat,264637,444563,H8PA04116,I,1147078.84
2010_H8PA05071,PA_5_2010,PA_5,2010,PENNSYLVANIA,5,GLENN THOMPSON,Republican,127427,185512,H8PA05071,I,974429.4
2010_H0PA05078,PA_5_2010,PA_5,2010,PENNSYLVANIA,5,VERNON L ETZEL,Other,5710,185512,H0PA05078,C,263.0
2010_H0PA05060,PA_5_2010,PA_5,2010,PENNSYLVANIA,5,MICHAEL PIPE,Democrat,52375,185512,H0PA05060,C,19737.18
2012_H2PA05058,PA_5_2012,PA_5,2012,PENNSYLVANIA,5,CHARLES DUMAS,Democrat,104725,282465,H2PA05058,C,36393.8
2012_H8PA05071,PA_5_2012,PA_5,2012,PENNSYLVANIA,5,GLENN THOMPSON,Republican,177740,282465,H8PA05071,I,1262547.04
2014_H4PA05062,PA_5_2014,PA_5,2014,PENNSYLVANIA,5,KERITH STRANO TAYLOR,Democrat,65839,180857,H4PA05062,C,159848.37
2014_H8PA05071,PA_5_2014,PA_5,2014,PENNSYLVANIA,5,GLENN THOMPSON,Republican,115018,180857,H8PA05071,I,1114805.56
2016_H8PA05071,PA_5_2016,PA_5,2016,PENNSYLVANIA,5,GLENN THOMPSON,Republican,206761,307843,H8PA05071,I,1232583.08
2016_H4PA05062,PA_5_2016,PA_5,2016,PENNSYLVANIA,5,KERITH STRANO TAYLOR,Democrat,101082,307843,H4PA05062,C,107193.05
2018_H8PA07200,PA_5_2018,PA_5,2018,PENNSYLVANIA,5,MARY GAY SCANLON,Democrat,198639,304714,H8PA07200,O,1822024.16
2018_H8PA05295,PA_5_2018,PA_5,2018,PENNSYLVANIA,5,PEARL KIM,Republican,106075,304714,H8PA05295,C,521262.95
2020_H0PA05094,PA_5_2020,PA_5,2020,PENNSYLVANIA,5,DASHA PRUETT,Republican,139552,395295,H0PA05094,C,85736.53
2020_H8PA07200,PA_5_2020,PA_5,2020,PENNSYLVANIA,5,MARY GAY SCANLON,Democrat,255743,395295,H8PA07200,I,1374969.35
2010_H0PA06084,PA_6_2010,PA_6,2010,PENNSYLVANIA,6,MANAN TRIVEDI,Democrat,100493,234263,H0PA06084,C,1424502.26
2010_H2PA06114,PA_6_2010,PA_6,2010,PENNSYLVANIA,6,JIM GERLACH,Republican,133770,234263,H2PA06114,I,2063891.92
2012_H2PA06114,PA_6_2012,PA_6,2012,PENNSYLVANIA,6,JIM GERLACH,Republican,191725,335528,H2PA06114,I,2108953.16
2012_H0PA06084,PA_6_2012,PA_6,2012,PENNSYLVANIA,6,MANAN M TRIVEDI,Democrat,143803,335528,H0PA06084,C,1356020.92
2014_H0PA06084,PA_6_2014,PA_6,2014,PENNSYLVANIA,6,MANAN TRIVEDI,Democrat,92901,212544,H0PA06084,O,943660.51
2014_H0PA06076,PA_6_2014,PA_6,2014,PENNSYLVANIA,6,RYAN COSTELLO,Republican,119643,212544,H0PA06076,O,1674282.63
2016_H0PA06076,PA_6_2016,PA_6,2016,PENNSYLVANIA,6,RYAN A COSTELLO,Republican,207469,362469,H0PA06076,I,2360488.65
2016_H4PA06052,PA_6_2016,PA_6,2016,PENNSYLVANIA,6,MIKE PARRISH,Democrat,155000,362469,H4PA06052,C,393931.45
2018_H8PA06087,PA_6_2018,PA_6,2018,PENNSYLVANIA,6,CHRISTINA JAMPOLER HOULAHAN,Democrat,177704,301828,H8PA06087,O,3402393.59
2018_H8PA07192,PA_6_2018,PA_6,2018,PENNSYLVANIA,6,GREGORY MICHAEL MCCAULEY SR,Republican,124124,301828,H8PA07192,O,215002.51
2020_H0PA06167,PA_6_2020,PA_6,2020,PENNSYLVANIA,6,JOHN WILLIAM EMMONS,Republican,177526,403966,H0PA06167,C,801516.01
2020_H8PA06087,PA_6_2020,PA_6,2020,PENNSYLVANIA,6,CHRISSY J HOULAHAN,Democrat,226440,403966,H8PA06087,I,1419800.16
2010_H0PA07116,PA_7_2010,PA_7,2010,PENNSYLVANIA,7,JAMES D SCHNELLER,Other,2708,250847,H0PA07116,O,7644.84
2010_H6PA07097,PA_7_2010,PA_7,2010,PENNSYLVANIA,7,BRYAN LENTZ,Democrat,110314,250847,H6PA07097,O,1629782.63
2010_H0PA07082,PA_7_2010,PA_7,2010,PENNSYLVANIA,7,PATRICK MEEHAN,Republican,137825,250847,H0PA07082,O,2986713.16
2012_H2PA07070,PA_7_2012,PA_7,2012,PENNSYLVANIA,7,GEORGE BADEY,Democrat,143509,353451,H2PA07070,C,560345.79
2012_H0PA07082,PA_7_2012,PA_7,2012,PENNSYLVANIA,7,PATRICK MEEHAN,Republican,209942,353451,H0PA07082,I,1652798.44
2014_H0PA07082,PA_7_2014,PA_7,2014,PENNSYLVANIA,7,PATRICK MEEHAN,Republican,145869,235125,H0PA07082,I,1332058.32
2014_H4PA07092,PA_7_2014,PA_7,2014,PENNSYLVANIA,7,MARY ELLEN BALCHUNIS,Democrat,89256,235125,H4PA07092,C,94265.93
2016_H0PA07082,PA_7_2016,PA_7,2016,PENNSYLVANIA,7,PATRICK MEEHAN,Republican,225678,379502,H0PA07082,I,2172511.18
2016_H4PA07092,PA_7_2016,PA_7,2016,PENNSYLVANIA,7,MARY ELLEN BALCHUNIS,Democrat,153824,379502,H4PA07092,C,198953.87
2018_H8PA07275,PA_7_2018,PA_7,2018,PENNSYLVANIA,7,TIM SILFIES,Other,8011,263261,H8PA07275,O,49574.0
2018_H8PA15245,PA_7_2018,PA_7,2018,PENNSYLVANIA,7,MARTIN W NOTHSTEIN,Republican,114437,263261,H8PA15245,O,958873.74
GEN_001572,PA_7_2018,PA_7,2018,PENNSYLVANIA,7,SUSAN ELLIS WILD,Democrat,140813,263261,,,
2020_H0PA07132,PA_7_2020,PA_7,2020,PENNSYLVANIA,7,LISA SCHELLER,Republican,181407,376882,H0PA07132,C,3661738.3
2020_H8PA15229,PA_7_2020,PA_7,2020,PENNSYLVANIA,7,SUSAN ELLIS WILD,Democrat,195475,376882,H8PA15229,I,4591501.23
2010_H4PA08074,PA_8_2010,PA_8,2010,PENNSYLVANIA,8,MICHAEL G FITZPATRICK,Republican,130759,244306,H4PA08074,C,2062733.26
2010_H6PA08194,PA_8_2010,PA_8,2010,PENNSYLVANIA,8,PATRICK J MURPHY,Democrat,113547,244306,H6PA08194,I,4287243.89
2012_H2PA08102,PA_8_2012,PA_8,2012,PENNSYLVANIA,8,KATHY BOOCKVAR,Democrat,152859,352238,H2PA08102,C,1443330.66
2012_H4PA08074,PA_8_2012,PA_8,2012,PENNSYLVANIA,8,MICHAEL G FITZPATRICK,Republican,199379,352238,H4PA08074,I,2586003.8
2014_H4PA08074,PA_8_2014,PA_8,2014,PENNSYLVANIA,8,MICHAEL G FITZPATRICK,Republican,137731,222498,H4PA08074,I,2093799.84
2014_H4PA08108,PA_8_2014,PA_8,2014,PENNSYLVANIA,8,KEVIN STROUSE,Democrat,84767,222498,H4PA08108,C,1346514.37
2016_H6PA08228,PA_8_2016,PA_8,2016,PENNSYLVANIA,8,STEVE SANTARSIERO,Democrat,173555,380818,H6PA08228,O,2833967.38
2016_H6PA08277,PA_8_2016,PA_8,2016,PENNSYLVANIA,8,BRIAN FITZPATRICK,Republican,207263,380818,H6PA08277,O,2033130.72
2018_H2PA17079,PA_8_2018,PA_8,2018,PENNSYLVANIA,8,MATTHEW ALTON CARTWRIGHT,Democrat,135603,248166,H2PA17079,I,2563832.07
2018_H8PA17050,PA_8_2018,PA_8,2018,PENNSYLVANIA,8,JOHN ROBERT CHRIN,Republican,112563,248166,H8PA17050,C,2985347.94
2020_H0PA08221,PA_8_2020,PA_8,2020,PENNSYLVANIA,8,JAMES ROCCO BOGNET,Republican,165783,343787,H0PA08221,C,1407261.66
2020_H2PA17079,PA_8_2020,PA_8,2020,PENNSYLVANIA,8,MATTHEW ALTON CARTWRIGHT,Democrat,178004,343787,H2PA17079,I,4214642.61
GEN_000278,PA_9_2010,PA_9,2010,PENNSYLVANIA,9,BILL SHUSTER,Republican,141904,194226,,,
GEN_000279,PA_9_2010,PA_9,2010,PENNSYLVANIA,9,TOM CONNERS,Democrat,52322,194226,,,
2012_H2PA09084,PA_9_2012,PA_9,2012,PENNSYLVANIA,9,KAREN RAMSBURG,Democrat,105128,274305,H2PA09084,C,14974.0
GEN_000627,PA_9_2012,PA_9,2012,PENNSYLVANIA,9,BILL SHUSTER,Republican,169177,274305,,,
GEN_000919,PA_9_2014,PA_9,2014,PENNSYLVANIA,9,BILL SHUSTER,Republican,110094,173317,,,
2014_H2PA09043,PA_9_2014,PA_9,2014,PENNSYLVANIA,9,ALANNA HARTZOK,Democrat,63223,173317,H2PA09043,C,22255.0
GEN_001284,PA_9_2016,PA_9,2016,PENNSYLVANIA,9,BILL SHUSTER,Republican,186580,294565,,,
2016_H4PA09056,PA_9_2016,PA_9,2016,PENNSYLVANIA,9,ART HALVORSON,Democrat,107985,294565,H4PA09056,C,244932.5
2018_H8PA11095,PA_9_2018,PA_9,2018,PENNSYLVANIA,9,DENNIS WOLFF,Democrat,100204,248927,H8PA11095,O,1589286.5
2018_H8PA10147,PA_9_2018,PA_9,2018,PENNSYLVANIA,9,DANIEL MEUSER,Republican,148723,248927,H8PA10147,O,2237302.26
2020_H6PA16338,PA_9_2020,PA_9,2020,PENNSYLVANIA,9,GARY STEVEN WEGMAN,Democrat,118266,351254,H6PA16338,C,213639.61
2020_H8PA10147,PA_9_2020,PA_9,2020,PENNSYLVANIA,9,DANIEL PHILIP MEUSER,Republican,232988,351254,H8PA10147,I,945604.02
2010_H0RI01065,RI_1_2010,RI_1,2010,RHODE ISLAND,1,JOHN J LOUGHLIN II,Republican,71542,160814,H0RI01065,O,813017.42
2010_H0RI01073,RI_1_2010,RI_1,2010,RHODE ISLAND,1,DAVID N CICILLINE,Democrat,81269,160814,H0RI01073,O,2015847.44
GEN_000281,RI_1_2010,RI_1,2010,RHODE ISLAND,1,KENNETH A CAPALBO,Other,6424,160814,,,
GEN_000280,RI_1_2010,RI_1,2010,RHODE ISLAND,1,GREGORY RAPOSA,Other,1334,160814,,,
GEN_000628,RI_1_2012,RI_1,2012,RHODE ISLAND,1,DAVID S VOGEL,Other,12504,205115,,,
2012_H2RI01178,RI_1_2012,RI_1,2012,RHODE ISLAND,1,BRENDAN P DOHERTY,Republican,83737,205115,H2RI01178,C,1477749.18
2012_H0RI01073,RI_1_2012,RI_1,2012,RHODE ISLAND,1,DAVID N CICILLINE,Democrat,108612,205115,H0RI01073,I,2426394.01
2014_H4RI01125,RI_1_2014,RI_1,2014,RHODE ISLAND,1,COMICK BRENDAN LYNCH,Republican,58877,146353,H4RI01125,C,12852.6
2014_H0RI01073,RI_1_2014,RI_1,2014,RHODE ISLAND,1,DAVID N CICILLINE,Democrat,87060,146353,H0RI01073,I,1282281.36
2016_H0RI01073,RI_1_2016,RI_1,2016,RHODE ISLAND,1,DAVID N CICILLINE,Democrat,130534,202371,H0RI01073,I,913194.34
2016_H4RI01133,RI_1_2016,RI_1,2016,RHODE ISLAND,1,HAROLD RUSSELL TAUB,Republican,71023,202371,H4RI01133,C,100816.58
GEN_001573,RI_1_2018,RI_1,2018,RHODE ISLAND,1,PATRICK J DONOVAN,Republican,57567,174083,,,
2018_H0RI01073,RI_1_2018,RI_1,2018,RHODE ISLAND,1,DAVID N CICILLINE,Democrat,116099,174083,H0RI01073,I,1630964.09
2020_H0RI01073,RI_1_2020,RI_1,2020,RHODE ISLAND,1,DAVID N CICILLINE,Democrat,158550,223860,H0RI01073,I,1755649.21
GEN_001895,RI_1_2020,RI_1,2020,RHODE ISLAND,1,JEFFREY EDWARD LEMIRE,Other,28300,223860,,,
2020_H8RI01092,RI_1_2020,RI_1,2020,RHODE ISLAND,1,FREDERICK WYSOCKI,Other,35457,223860,H8RI01092,C,13398.25
2010_H6RI02227,RI_2_2010,RI_2,2010,RHODE ISLAND,2,JOHN O MATSON,Other,14584,174670,H6RI02227,C,1762.0
2010_H0RI02139,RI_2_2010,RI_2,2010,RHODE ISLAND,2,JAMES R LANGEVIN,Democrat,104442,174670,H0RI02139,I,1113747.54
2010_H8RI02108,RI_2_2010,RI_2,2010,RHODE ISLAND,2,MARK S ZACCARIA,Republican,55409,174670,H8RI02108,C,186281.03
2012_H2RI02135,RI_2_2012,RI_2,2012,RHODE ISLAND,2,MICHAEL G RILEY,Republican,78189,222660,H2RI02135,C,999138.46
GEN_000629,RI_2_2012,RI_2,2012,RHODE ISLAND,2,ABEL G COLLINS,Other,20212,222660,,,
